1.000000e+00 -1.597844e-04 
1.023293e+00 -1.597839e-04 
1.047129e+00 -1.597834e-04 
1.071519e+00 -1.597828e-04 
1.096478e+00 -1.597822e-04 
1.122018e+00 -1.597816e-04 
1.148154e+00 -1.597809e-04 
1.174898e+00 -1.597802e-04 
1.202264e+00 -1.597795e-04 
1.230269e+00 -1.597788e-04 
1.258925e+00 -1.597780e-04 
1.288250e+00 -1.597772e-04 
1.318257e+00 -1.597763e-04 
1.348963e+00 -1.597754e-04 
1.380384e+00 -1.597744e-04 
1.412538e+00 -1.597735e-04 
1.445440e+00 -1.597724e-04 
1.479108e+00 -1.597713e-04 
1.513561e+00 -1.597702e-04 
1.548817e+00 -1.597690e-04 
1.584893e+00 -1.597678e-04 
1.621810e+00 -1.597665e-04 
1.659587e+00 -1.597651e-04 
1.698244e+00 -1.597637e-04 
1.737801e+00 -1.597622e-04 
1.778279e+00 -1.597606e-04 
1.819701e+00 -1.597589e-04 
1.862087e+00 -1.597572e-04 
1.905461e+00 -1.597554e-04 
1.949845e+00 -1.597535e-04 
1.995262e+00 -1.597516e-04 
2.041738e+00 -1.597495e-04 
2.089296e+00 -1.597473e-04 
2.137962e+00 -1.597451e-04 
2.187762e+00 -1.597427e-04 
2.238721e+00 -1.597402e-04 
2.290868e+00 -1.597376e-04 
2.344229e+00 -1.597349e-04 
2.398833e+00 -1.597320e-04 
2.454709e+00 -1.597290e-04 
2.511886e+00 -1.597259e-04 
2.570396e+00 -1.597226e-04 
2.630268e+00 -1.597192e-04 
2.691535e+00 -1.597156e-04 
2.754229e+00 -1.597118e-04 
2.818383e+00 -1.597079e-04 
2.884032e+00 -1.597038e-04 
2.951209e+00 -1.596994e-04 
3.019952e+00 -1.596949e-04 
3.090295e+00 -1.596902e-04 
3.162278e+00 -1.596852e-04 
3.235937e+00 -1.596800e-04 
3.311311e+00 -1.596746e-04 
3.388442e+00 -1.596689e-04 
3.467369e+00 -1.596629e-04 
3.548134e+00 -1.596567e-04 
3.630781e+00 -1.596501e-04 
3.715352e+00 -1.596433e-04 
3.801894e+00 -1.596361e-04 
3.890451e+00 -1.596286e-04 
3.981072e+00 -1.596207e-04 
4.073803e+00 -1.596125e-04 
4.168694e+00 -1.596039e-04 
4.265795e+00 -1.595949e-04 
4.365158e+00 -1.595854e-04 
4.466836e+00 -1.595755e-04 
4.570882e+00 -1.595652e-04 
4.677351e+00 -1.595543e-04 
4.786301e+00 -1.595429e-04 
4.897788e+00 -1.595310e-04 
5.011872e+00 -1.595186e-04 
5.128614e+00 -1.595055e-04 
5.248075e+00 -1.594919e-04 
5.370318e+00 -1.594776e-04 
5.495409e+00 -1.594626e-04 
5.623413e+00 -1.594469e-04 
5.754399e+00 -1.594305e-04 
5.888437e+00 -1.594133e-04 
6.025596e+00 -1.593952e-04 
6.165950e+00 -1.593764e-04 
6.309573e+00 -1.593566e-04 
6.456542e+00 -1.593359e-04 
6.606934e+00 -1.593143e-04 
6.760830e+00 -1.592916e-04 
6.918310e+00 -1.592679e-04 
7.079458e+00 -1.592430e-04 
7.244360e+00 -1.592170e-04 
7.413102e+00 -1.591897e-04 
7.585776e+00 -1.591612e-04 
7.762471e+00 -1.591313e-04 
7.943282e+00 -1.591000e-04 
8.128305e+00 -1.590672e-04 
8.317638e+00 -1.590329e-04 
8.511380e+00 -1.589969e-04 
8.709636e+00 -1.589593e-04 
8.912509e+00 -1.589199e-04 
9.120108e+00 -1.588786e-04 
9.332543e+00 -1.588354e-04 
9.549926e+00 -1.587902e-04 
9.772372e+00 -1.587428e-04 
1.000000e+01 -1.586932e-04 
1.023293e+01 -1.586412e-04 
1.047129e+01 -1.585868e-04 
1.071519e+01 -1.585299e-04 
1.096478e+01 -1.584702e-04 
1.122018e+01 -1.584078e-04 
1.148154e+01 -1.583424e-04 
1.174898e+01 -1.582739e-04 
1.202264e+01 -1.582022e-04 
1.230269e+01 -1.581271e-04 
1.258925e+01 -1.580485e-04 
1.288250e+01 -1.579661e-04 
1.318257e+01 -1.578799e-04 
1.348963e+01 -1.577897e-04 
1.380384e+01 -1.576951e-04 
1.412538e+01 -1.575961e-04 
1.445440e+01 -1.574925e-04 
1.479108e+01 -1.573840e-04 
1.513561e+01 -1.572703e-04 
1.548817e+01 -1.571513e-04 
1.584893e+01 -1.570267e-04 
1.621810e+01 -1.568962e-04 
1.659587e+01 -1.567596e-04 
1.698244e+01 -1.566165e-04 
1.737801e+01 -1.564667e-04 
1.778279e+01 -1.563098e-04 
1.819701e+01 -1.561455e-04 
1.862087e+01 -1.559735e-04 
1.905461e+01 -1.557934e-04 
1.949845e+01 -1.556047e-04 
1.995262e+01 -1.554072e-04 
2.041738e+01 -1.552004e-04 
2.089296e+01 -1.549839e-04 
2.137962e+01 -1.547571e-04 
2.187762e+01 -1.545197e-04 
2.238721e+01 -1.542710e-04 
2.290868e+01 -1.540107e-04 
2.344229e+01 -1.537380e-04 
2.398833e+01 -1.534525e-04 
2.454709e+01 -1.531536e-04 
2.511886e+01 -1.528406e-04 
2.570396e+01 -1.525128e-04 
2.630268e+01 -1.521696e-04 
2.691535e+01 -1.518102e-04 
2.754229e+01 -1.514339e-04 
2.818383e+01 -1.510398e-04 
2.884032e+01 -1.506271e-04 
2.951209e+01 -1.501950e-04 
3.019952e+01 -1.497426e-04 
3.090295e+01 -1.492688e-04 
3.162278e+01 -1.487727e-04 
3.235937e+01 -1.482532e-04 
3.311311e+01 -1.477092e-04 
3.388442e+01 -1.471396e-04 
3.467369e+01 -1.465431e-04 
3.548134e+01 -1.459185e-04 
3.630781e+01 -1.452645e-04 
3.715352e+01 -1.445797e-04 
3.801894e+01 -1.438626e-04 
3.890451e+01 -1.431116e-04 
3.981072e+01 -1.423253e-04 
4.073803e+01 -1.415020e-04 
4.168694e+01 -1.406398e-04 
4.265795e+01 -1.397370e-04 
4.365158e+01 -1.387916e-04 
4.466836e+01 -1.378017e-04 
4.570882e+01 -1.367652e-04 
4.677351e+01 -1.356797e-04 
4.786301e+01 -1.345432e-04 
4.897788e+01 -1.333530e-04 
5.011872e+01 -1.321068e-04 
5.128614e+01 -1.308018e-04 
5.248075e+01 -1.294353e-04 
5.370318e+01 -1.280044e-04 
5.495409e+01 -1.265060e-04 
5.623413e+01 -1.249370e-04 
5.754399e+01 -1.232941e-04 
5.888437e+01 -1.215738e-04 
6.025596e+01 -1.197723e-04 
6.165950e+01 -1.178860e-04 
6.309573e+01 -1.159107e-04 
6.456542e+01 -1.138423e-04 
6.606934e+01 -1.116765e-04 
6.760830e+01 -1.094085e-04 
6.918310e+01 -1.070336e-04 
7.079458e+01 -1.045468e-04 
7.244360e+01 -1.019428e-04 
7.413102e+01 -9.921604e-05 
7.585776e+01 -9.636073e-05 
7.762471e+01 -9.337083e-05 
7.943282e+01 -9.024000e-05 
8.128305e+01 -8.696158e-05 
8.317638e+01 -8.352861e-05 
8.511380e+01 -7.993382e-05 
8.709636e+01 -7.616956e-05 
8.912509e+01 -7.222786e-05 
9.120108e+01 -6.810034e-05 
9.332543e+01 -6.377823e-05 
9.549926e+01 -5.925237e-05 
9.772372e+01 -5.451315e-05 
1.000000e+02 -4.955050e-05 
1.023293e+02 -4.435389e-05 
1.047129e+02 -3.891228e-05 
1.071519e+02 -3.321413e-05 
1.096478e+02 -2.724732e-05 
1.122018e+02 -2.099919e-05 
1.148154e+02 -1.445646e-05 
1.174898e+02 -7.605255e-06 
1.202264e+02 -4.310101e-07 
1.230269e+02 7.081510e-06 
1.258925e+02 1.494826e-05 
1.288250e+02 2.318596e-05 
1.318257e+02 3.181210e-05 
1.348963e+02 4.084501e-05 
1.380384e+02 5.030389e-05 
1.412538e+02 6.020882e-05 
1.445440e+02 7.058086e-05 
1.479108e+02 8.144205e-05 
1.513561e+02 9.281547e-05 
1.548817e+02 1.047253e-04 
1.584893e+02 1.171968e-04 
1.621810e+02 1.302566e-04 
1.659587e+02 1.439324e-04 
1.698244e+02 1.582532e-04 
1.737801e+02 1.732496e-04 
1.778279e+02 1.889534e-04 
1.819701e+02 2.053980e-04 
1.862087e+02 2.226183e-04 
1.905461e+02 2.406511e-04 
1.949845e+02 2.595346e-04 
1.995262e+02 2.793091e-04 
2.041738e+02 3.000166e-04 
2.089296e+02 3.217011e-04 
2.137962e+02 3.444089e-04 
2.187762e+02 3.681882e-04 
2.238721e+02 3.930897e-04 
2.290868e+02 4.191663e-04 
2.344229e+02 4.464736e-04 
2.398833e+02 4.750696e-04 
2.454709e+02 5.050154e-04 
2.511886e+02 5.363745e-04 
2.570396e+02 5.692139e-04 
2.630268e+02 6.036034e-04 
2.691535e+02 6.396162e-04 
2.754229e+02 6.773291e-04 
2.818383e+02 7.168223e-04 
2.884032e+02 7.581800e-04 
2.951209e+02 8.014901e-04 
3.019952e+02 8.468450e-04 
3.090295e+02 8.943412e-04 
3.162278e+02 9.440798e-04 
3.235937e+02 9.961666e-04 
3.311311e+02 1.050713e-03 
3.388442e+02 1.107834e-03 
3.467369e+02 1.167652e-03 
3.548134e+02 1.230293e-03 
3.630781e+02 1.295892e-03 
3.715352e+02 1.364587e-03 
3.801894e+02 1.436525e-03 
3.890451e+02 1.511857e-03 
3.981072e+02 1.590744e-03 
4.073803e+02 1.673354e-03 
4.168694e+02 1.759860e-03 
4.265795e+02 1.850446e-03 
4.365158e+02 1.945303e-03 
4.466836e+02 2.044632e-03 
4.570882e+02 2.148642e-03 
4.677351e+02 2.257551e-03 
4.786301e+02 2.371589e-03 
4.897788e+02 2.490993e-03 
5.011872e+02 2.616015e-03 
5.128614e+02 2.746914e-03 
5.248075e+02 2.883962e-03 
5.370318e+02 3.027443e-03 
5.495409e+02 3.177654e-03 
5.623413e+02 3.334903e-03 
5.754399e+02 3.499511e-03 
5.888437e+02 3.671814e-03 
6.025596e+02 3.852160e-03 
6.165950e+02 4.040911e-03 
6.309573e+02 4.238444e-03 
6.456542e+02 4.445149e-03 
6.606934e+02 4.661431e-03 
6.760830e+02 4.887710e-03 
6.918310e+02 5.124420e-03 
7.079458e+02 5.372007e-03 
7.244360e+02 5.630934e-03 
7.413102e+02 5.901676e-03 
7.585776e+02 6.184718e-03 
7.762471e+02 6.480561e-03 
7.943282e+02 6.789712e-03 
8.128305e+02 7.112688e-03 
8.317638e+02 7.450015e-03 
8.511380e+02 7.802219e-03 
8.709636e+02 8.169829e-03 
8.912509e+02 8.553372e-03 
9.120108e+02 8.953366e-03 
9.332543e+02 9.370318e-03 
9.549926e+02 9.804717e-03 
9.772372e+02 1.025702e-02 
1.000000e+03 1.072766e-02 
1.023293e+03 1.121702e-02 
1.047129e+03 1.172542e-02 
1.071519e+03 1.225311e-02 
1.096478e+03 1.280026e-02 
1.122018e+03 1.336692e-02 
1.148154e+03 1.395302e-02 
1.174898e+03 1.455832e-02 
1.202264e+03 1.518241e-02 
1.230269e+03 1.582463e-02 
1.258925e+03 1.648408e-02 
1.288250e+03 1.715953e-02 
1.318257e+03 1.784938e-02 
1.348963e+03 1.855162e-02 
1.380384e+03 1.926368e-02 
1.412538e+03 1.998245e-02 
1.445440e+03 2.070408e-02 
1.479108e+03 2.142394e-02 
1.513561e+03 2.213643e-02 
1.548817e+03 2.283485e-02 
1.584893e+03 2.351126e-02 
1.621810e+03 2.415619e-02 
1.659587e+03 2.475848e-02 
1.698244e+03 2.530499e-02 
1.737801e+03 2.578026e-02 
1.778279e+03 2.616619e-02 
1.819701e+03 2.644160e-02 
1.862087e+03 2.658179e-02 
1.905461e+03 2.655795e-02 
1.949845e+03 2.633659e-02 
1.995262e+03 2.587880e-02 
2.041738e+03 2.513944e-02 
2.089296e+03 2.406622e-02 
2.137962e+03 2.259865e-02 
